"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2017-05-06 00:55:59,臺中市,豐原區,Works,"老舊車輛確實面臨可用零件短缺的問題，但使用替代的改裝品就無法合法上路這樣對老車的使用者顯的非常不公平 車輛對駕駛人不僅是代步工具 同時也有傳承或者紀念的意義 車主都是希望可以長久的讓自己的車輛持續地奔馳
我支持改裝品需要經過安全與環保的認證 也希望使用通過驗證的產品能合法的在路上行駛
台灣的車輛使用年限較國外長許多 所以讓老舊車輛使用更安全的部品也更能保障安全
延續老車壽命與引擎機件的流用也是一種減少浪費又環保的方式
改裝只是一種個人風格的表現 只要不影響他人安全的前提下 這樣的自由都應該被尊重 如同新穎的建築物 只要符合結構安全就可以建設 不論美醜
希望政府單位可以 正式的看待這個問題 讓產業可以更發展 增加更多工作機會 讓傳統的黑手可以產業升級成精密的汽車工業 而不是偏袒財團與資金雄厚的廠家 讓更多有才能的素民 有機會展露頭角
只要有更多的機會與舞舞台相信台灣也能讓世界更多人看見我們在汽車工藝的無限可能"
No.2,2017-05-06 01:00:31,新北市,板橋區,土匪,
No.3,2017-05-06 01:05:17,新北市,土城區,香雞士,支持～～～臺灣不要再故步自封啦！
No.4,2017-05-06 01:13:34,桃園市,中壢區,阿正,
No.5,2017-05-06 01:43:29,新北市,板橋區,Wayne,
No.6,2017-05-06 01:44:48,臺中市,北屯區,安全升級,
No.7,2017-05-06 01:46:34,臺北市,內湖區,偉哥,
No.8,2017-05-06 02:05:12,臺北市,士林區,陳狸貓,"改裝品可以買賣，安裝確違法，什麼狗屁道理，不可以弄個公證單位&法規，讓改裝品製造商去做公證，公證完有牌才能銷售嗎，弄個法規很難?
P.S不要再弄個artc出來乎弄人"
No.9,2017-05-06 02:06:30,新北市,汐止區,琮元,
No.10,2017-05-06 02:08:40,嘉義縣,民雄鄉,野狼,
No.11,2017-05-06 02:20:14,高雄市,鳳山區,洪富成,汽車審驗應加速進步，制定標準，讓報廢、改裝車輛經過審驗後重新領牌、合法上路。
No.12,2017-05-06 02:24:33,新北市,泰山區,阿漢,
No.13,2017-05-06 02:30:31,桃園市,中壢區,漢堡,
No.14,2017-05-06 02:34:42,新北市,淡水區,凱,非常同意！希望儘速修法通過！！！
No.15,2017-05-06 02:40:58,新北市,淡水區,Jialin,政府本來就該合法改裝底盤 制動力 引擎 變速箱甚至如美國進行車體改裝，促進社會經濟 提高維修技術 增加稅收，不該侷限在原廠設定，使臺灣人照單全收，政府目前的法規似閉門造車，故步自封，獨厚大廠，大財團以及大車廠可不是一般老百姓，在商言商，財團車廠可以說撤資臺灣就撤資的，可能成為綁住政府的絆腳石，阻礙民間技術提升以及行車觀念，雖然要與財團車廠合作，但也要讓民間技術得以整合，以便後勤維修保養以及改裝升級，在原廠的框架內綁死創新技術之孕育，是政府目前迫切改觀的思維，切勿只可達官顯貴買好車用好物，不給中產階級提升小車性能，稅收來自於人民。
No.16,2017-05-06 02:53:59,臺北市,北投區,supra_lan,
No.17,2017-05-06 03:57:20,臺北市,中正區,wowbarer,
No.18,2017-05-06 04:25:23,嘉義縣,水上鄉,根洗,"舊法須改革 法規以跟不上時代 

需制訂新法而不是一昧的禁止"
No.19,2017-05-06 04:53:31,臺北市,南港區,榮,
No.20,2017-05-06 06:27:42,新北市,汐止區,JSR,
No.21,2017-05-06 06:36:10,新北市,新莊區,S50,交通部官員不要閉門造車.
No.22,2017-05-06 07:46:40,臺中市,大甲區,郁琪,支持改裝合法化!
